"Street/Name","stationcode","Zipcode","Invited","Turnout","Turnout percentage"
"'t Kruispunt dinsdag","400","1921 XC","0","438",Inf
"Vredeburg maandag","500","1906 AL","0","429",Inf
"Vredeburg dinsdag","600","1906 AL","0","558",Inf
"Bethelkerk","1","1781 KA","1481","481",0.324780553679946
"Bethelkerk","2","1782 KA","1247","520",0.417000801924619
"Buurthuis Centrum","3","1781 LC","1336","404",0.302395209580838
"School 7 Bibliotheek","4","1781 BB","1333","557",0.417854463615904
"De Jutter","5","1781 CC","1240","390",0.314516129032258
"Buurthuis de Viskom","6","1781 TR","1316","525",0.398936170212766
"Odensehuis","7","1781 WS","1410","478",0.339007092198582
"Buurtvereniging 't Kraaiennest","8","1782 XA","1683","644",0.382650029708853
"Triade","9","1782 BG","1388","549",0.395533141210375
"Hortus Overzee","10","1782 SM","1140","586",0.514035087719298
"Brede school de Poolster","11","1782 JD","1138","292",0.256590509666081
"Buurtvereniging Elto","12","1782 AS","1479","552",0.373225152129817
"Dorpshuis Huisduinen","13","1789 AH","495","378",0.763636363636364
"ATV Texelstroom","14","1784 EA","1213","415",0.342126957955482
"M.F.C. 't Wijkhuis","15","1784 EA","1966","764",0.388606307222787
"'t Tuselantschool","16","1783 GK","1939","811",0.418256833419288
"Winnubst","17","1783 HX","1962","754",0.384301732925586
"M.F.C. de Boerderij","18","1785 JP","1028","420",0.408560311284047
"M.F.C. de Boerderij","19","1785 JP","1220","431",0.35327868852459
"Baptistenkerk Het Lichtbaken","20","1785 SB","1201","539",0.448792672772689
"Sporthal de Brug","21","1785 BC","1400","278",0.198571428571429
"Sporthal de Brug","22","1785 BC","1605","254",0.158255451713396
"RK Willibrordkerk","23","1786 AC","1910","628",0.328795811518325
"Gymzaal Vogelzand","24","1788 MJ","1317","598",0.454062262718299
"Gymzaal Vogelzand","25","1788 MJ","1325","518",0.390943396226415
"RK Basisschool De Hofstee","26","1788 VA","1802","478",0.265260821309656
"RK Basisschool De Hofstee","27","1788 VA","1224","429",0.350490196078431
"De Verbinding","28","1788 WS","1356","432",0.31858407079646
"De Verbinding","29","1788 WS","1513","489",0.323198942498348
"De Vredeskerk","30","1785 BA","0","436",Inf
"De Vredeskerk","31","1785 BA","0","560",Inf
"De Vredeskerk","32","1785 BA","1439","681",0.47324530924253
"De Kampanje/Stadshal","33","1781 AS","0","299",Inf
"De Kampanje/Stadshal","34","1781 AS","0","342",Inf
"De Kampanje/Stadshal","35","1781 AS","0","167",Inf
"De Draaikolk","36","1784 BJ","0","370",Inf
"De Draaikolk","37","1784 BJ","0","471",Inf
"De Draaikolk","38","1784 BJ","2184","340",0.155677655677656
"M.F.C. 't Dorpshuis","39","1788 ES","0","486",Inf
"M.F.C. 't Dorpshuis","40","1788 ES","0","728",Inf
"M.F.C. 't Dorpshuis","41","1788 ES","1710","692",0.404678362573099
"De Albatros","42","1781 ZZ","0","55",Inf
"Gemeentehuis","1","1111 ZB","1034","764",0.738878143133462
"Gemeentehuis trouwzaal","2","1111 ZB","1579","764",0.483850538315389
"Zorgcentrum de Diem","3","1111 AM","0","0",NA
"Sociaal cult. centrum de Schakel","4","1111 CC","1071","413",0.38562091503268
"Keet Buitenlust","5","1111 LZ","1943","202",0.103962943901184
"Sporthal Diemen zaal 1","6","1111 ET","1335","517",0.387265917602996
"Brede school Noorderbreedte","7","1111 WD","1829","534",0.291962821213778
"Wijkcentrum Noord zaal 1","8","1113 HM","1737","645",0.3713298791019
"Wijkcentrum Noord zaal 2","9","1113 HM","1702","608",0.357226792009401
"Berkenstede","10","1112 CL","0","27",Inf
"Sportcentrum Duran zaal 1","11","1112 BE","898","321",0.357461024498886
"Sportcentrum Duran zaal 2","12","1112 BE","1073","360",0.335507921714818
"Lounge and Garden Campus","13","1112 XC","1359","274",0.201618837380427
"Keet Boschplaat","14","1112 KA","723","368",0.508990318118949
"Korfbalvereniging DKV","15","1111 PX","1645","525",0.319148936170213
"Zorginstituut Nederland","16","1112 ZA","1560","475",0.304487179487179
"NS metrostation Diemen Zuid","19","1112 CK","1019","286",0.280667320902846
"Huis van de Buurt 't Kruidvat","23","1112 BE","1473","505",0.342837746096402
"Keet van Markenplantsoen","29","1111 HV","1294","455",0.351622874806801
"Keet Venserkade/Loswal","30","1112 CH","1045","292",0.279425837320574
"Gemeentehuis maandag","114","1111 ZB","0","506",Inf
"Gemeentehuis dinsdag","115","1111 ZB","0","697",Inf
"Wijkcentrum Noord maandag","814","1113 HM","0","335",Inf
"Wijkcentrum Noord dinsdag","815","1113 HM","0","362",Inf
"Huis van de buurt 't Kruidvat maandag","2314","1112 BB","0","191",Inf
"Huis van de buurt 't Kruidvat dinsdag","2315","1112 BB","0","254",Inf
"RK kerk H. Laurentius","1","1616 AN","1609","744",0.462399005593536
"Gymzaal Om de Noord","2","1616 PB","2347","674",0.287175117170856
"Bantam","3","1616 AN","1290","594",0.46046511627907
"Sportzaal Dorpshuis De Schalm","4","1617 KC","1563","791",0.506078055022393
"Cultureel Centrum Pancratius","5","1696 BK","1254","503",0.401116427432217
"Café De Roode Leeuw","6","1606 CZ","1684","881",0.523159144893112
"NH kerk Venhuizen","7","1606 AP","1701","838",0.49265138154027
"Kantine sportpark De Valken","8","1607 MT","1358","224",0.164948453608247
"Dorpshuis De Wiekslag","9","1608 EC","1214","606",0.499176276771005
"Dorpshuis De Dregt","10","1697 KG","748","428",0.572192513368984
"Sporthal De Sluis","11","1616 RT","1291","685",0.530596436870643
"Bantam (maandag)","12","1616 AN","0","373",Inf
"Bantam (dinsdag)","13","1616 AN","0","549",Inf
"Cultureel Centrum Pancratius (maandag)","14","1696 BK","0","79",Inf
"Cultureel Centrum Pancratius (dinsdag)","15","1696 BK","0","143",Inf
"Kantine sportpark De Valken (maandag)","16","1607 MT","0","182",Inf
"Kantine sportpark De Valken (dinsdag)","17","1607 MT","0","276",Inf
"Politiebureau","1","1132 JV","1373","773",0.563000728332119
"Basisschool De Spinmolen","2","1132 AB","1909","1286",0.673651126244107
"Sporthal De Kreil","3","1132 BG","1921","1037",0.539823008849557
"Sporthal De Kreil","4","1132 BG","1925","944",0.49038961038961
"Clubcorner FC Volendam","5","1131 BK","1978","1096",0.554095045500506
"Koninklijke Vereniging Sint Jozef","6","1131 DX","1550","1017",0.656129032258065
"Stembureau-unit Parallelweg","7","1131 DM","1649","505",0.306246209824136
"St. Petrusbasisschool","8","1131 KX","1958","1385",0.707354443309499
"Tennisvereniging Dijkzicht","9","1131 RC","1633","965",0.590936925903246
"Gymzaal Langemeerstraat","10","1135 JE","1590","637",0.40062893081761
"Bibliotheek Edam","11","1135 GP","1448","1030",0.711325966850829
"De Ontmoeting","12","1135 BV","1167","813",0.696658097686375
"De Singel","13","1135 VT","1709","756",0.442363955529549
"Culicafé De Ontmoeting","14","1132 MP","2160","1031",0.477314814814815
"Snackbar Café Seevanck","15","1474 MB","1401","451",0.321912919343326
"Dorpshuis de Drie Hamers","16","1475 JD","564","297",0.526595744680851
"Voetbalkantine Kwadijk","17","1471 CN","827","517",0.625151148730351
"Kerk Middelie","18","1472 GS","580","368",0.63448275862069
"De Oude School","19","1473 PH","667","433",0.649175412293853
"MFA De Groote Molen","20","1474 HT","1398","788",0.563662374821173
"Politiebureau (maandag)","30","1132 JV","0","699",Inf
"Politiebureau (dinsdag)","31","1132 JV","0","904",Inf
"De Ontmoeting (maandag)","32","1135 BV","0","271",Inf
"De Ontmoeting (dinsdag)","33","1135 BV","0","325",Inf
"Snackbar Café Seevanck (maandag)","34","1474 MB","0","229",Inf
"Snackbar Café Seevanck (dinsdag)","35","1474 MB","0","263",Inf
"De Drommedaris","1","1601 GD","1693","584",0.344949793266391
"De Nieuwe Doelen","2","1601 GG","1540","489",0.317532467532468
"De Westerkerk","3","1601 AN","1369","1151",0.840759678597516
"Franciscus Xaverius parochie, RK kerk","4","1601 AS","1778","586",0.329583802024747
"Buurthuis IJsselzand","5","1602 XZ","1564","245",0.156649616368286
"Wijkcentrum de Bonte Veer","6","1602 PV","1691","1452",0.85866351271437
"Sporthal De Drecht, nr. 1","7","1602 DK","1727","261",0.151129125651419
"Het Apostolisch Genootschap","8","1602 JA","1479","631",0.426639621365788
"sporthal De Drecht, nr. 2","9","1602 DK","2196","170",0.0774134790528233
"Wijkcentrum de Bonte Veer (maandag)","10","1602 PV","0","528",Inf
"Wijkcentrum de Bonte Veer (dinsdag)","11","1602 PV","0","705",Inf
"De Drommedaris (maandag)","12","1601 GD","0","297",Inf
"De Drommedaris (dinsdag)","13","1601 GD","0","454",Inf
"Stembureau Stadhuis Naarden","101","1411 EA","1371","771",0.562363238512035
"Stembureau Wijkcentrum De Plataan","102","1411 TT","1643","814",0.495435179549604
"Stembureau Gymzaal Keizer Otto","103","1411 BJ","1452","497",0.34228650137741
"Stembureau Naarderheem","104","1411 HB","1338","791",0.59118086696562
"Stembureau Godelindeschool","105","1412 HD","1249","935",0.748598879103283
"Stembureau Wooncentrum Ravelijn","106","1412 AX","1018","618",0.607072691552063
"Stembureau Kinderopvang Smallsteps Ridderzaal","107","1412 CN","1443","738",0.511434511434511
"Stembureau Witte Kerk","108","1411 EL","1569","480",0.305927342256214
"Stembureau Comeniusschool","109","1412 BW","1352","628",0.464497041420118
"Stembureau Gemeentehuis Gooise Meren","201","1404 EP","778","915",1.17609254498715
"Stembureau Vrije Evangelische Gemeente, ing. Oud Bussummerweg","202","1401 GC","1405","596",0.424199288256228
"Stembureau Gymzaal Huizerweg","203","1401 GH","1125","619",0.550222222222222
"Stembureau Wijkcentrum Achter de Linde","204","1402 WP","1012","351",0.346837944664032
"Stembureau Apostolisch Genootschap","205","1402 TC","1573","650",0.413223140495868
"Stembureau Zorgcentrum Patria","206","1402 HM","1131","264",0.23342175066313
"Stembureau Gymzaal Kwartellaan","207","1403 BE","1439","616",0.428075052119527
"Stembureau Trefpunt","209","1402 CC","2748","1162",0.422852983988355
"Stembureau Breeduit","210","1403 NH","1711","640",0.374050263004091
"Stembureau Gymzaal dr. Schaepmanlaan","211","1402 BT","1712","534",0.311915887850467
"Stembureau GGD Gooi en Vechtstreek","212","1404 GZ","1671","516",0.308797127468582
"Stembureau Wijkcentrum Spieghelwijck","213","1406 RG","1371","358",0.261123267687819
"Stembureau Koningin Emmaschool","214","1405 BM","1225","794",0.648163265306122
"Stembureau Spieghelkerk","215","1405 HM","1241","759",0.6116035455278
"Stembureau Evangelische Lutherse Kerk","216","1404 BJ","958","454",0.473903966597077
"Stembureau Parochie De Sloep Mariakerk","217","1404 EX","1448","279",0.19267955801105
"Stembureau Gymzaal Bremstraat","218","1402 BD","1470","718",0.48843537414966
"Stembureau Vrije Evangelische Gemeente (ing. F. van Eedenweg)","219","1401 GC","1243","531",0.427192276749799
"Stembureau Majellakapel","220","1406 PW","1352","712",0.526627218934911
"Stembureau De Kazerne","301","1398 AN","1655","665",0.401812688821752
"Stembureau Gymzaal P.C. Hooftschool","302","1398 XG","1636","736",0.449877750611247
"Stembureau Ontmoetingscentrum De Steeg","303","1399 GS","1154","503",0.435875216637782
"Stembureau Wijkcentrum De Rijver","304","1399 HH","1237","682",0.551333872271625
"Stembureau Mobiel stembureau verzorgingshuizen","401","","0","93",Inf
"Stembureau Stadhuis Naarden","501","1411 EA","0","303",Inf
"Stembureau Witte Kerk","502","1411 EL","0","344",Inf
"Stembureau Gemeentehuis Gooise Meren","503","1404 EP","0","590",Inf
"Stembureau Trefpunt","504","1402 CC","0","576",Inf
"Stembureau Majellakapel","505","1406 PW","0","474",Inf
"Stembureau De Kazerne","506","1398 AN","0","197",Inf
"Stembureau Wijkcentrum De Rijver","507","1399 HH","0","165",Inf
"Stembureau Stadhuis Naarden","601","1411 EA","0","416",Inf
"Stembureau Witte Kerk","602","1411 EL","0","324",Inf
"Stembureau Gemeentehuis Gooise Meren","603","1404 EP","0","704",Inf
"Stembureau Trefpunt","604","1402 CC","0","683",Inf
"Stembureau Majellakapel","605","1406 PW","0","433",Inf
"Stembureau De Kazerne","606","1398 AN","0","299",Inf
"Stembureau Wijkcentrum De Rijver","607","1399 HH","0","264",Inf
"Het Stadhuis","1","2011 RD","1000","1508",1.508
"Philharmonie","2","2011 HH","1556","697",0.447943444730077
"Zijlpoort","3","2011 GR","1638","332",0.202686202686203
"Stadsbibliotheek","4","2011 XP","1460","840",0.575342465753425
"Rosenstock Huessy Huis","5","2011 CV","1757","895",0.509391007398976
"Basisschool De Kring","6","2011 KZ","1477","700",0.4739336492891
"Oud-Katholieke Kerk H.H. Anna en Maria","7","2013 AV","1437","696",0.484342379958246
"Activiteitencentrum Het Zaeltje van Rosehaghe","8","2013 DR","1000","591",0.591
"Speeltuin Klarenhof","9","2013 PH","1847","575",0.311315646995127
"Badhuis Leidseplein","10","2013 PW","1586","870",0.548549810844893
"Trefpunt 't Trionk","11","2014 VS","1388","955",0.688040345821326
"Pelgrimkerk","12","2014 KB","1115","1094",0.981165919282511
"Tent Theemsplein","13","","1607","1045",0.650280024891101
"Tent Christiaan Huygensplein","14","","1000","638",0.638
"Wijkcentrum Het Broederhuis","15","2032 TC","1993","989",0.496236828901154
"Wijkcentrum Oosterkerk","16","2032 WC","1778","491",0.27615298087739
"Tent Van Zeggelenplein","17","2032 KA","1925","1081",0.561558441558442
"Gymzaal De Viersprong","18","","1248","346",0.27724358974359
"Reinaldahuis","19","2033 TA","1179","617",0.523324851569126
"Tent Mohammed Hattastraat","20","","1310","705",0.538167938931298
"Activiteitencentrum & Regiokantoor DOCK","21","2033 TM","1052","335",0.318441064638783
"Tent Zomervaart","22","","1141","573",0.502191060473269
"Speeltuinvereniging Kindervreugd","23","2033 NH","1548","426",0.275193798449612
"Buurtcentrum de Hamelink","24","2033 LG","1126","575",0.510657193605684
"Waarderpolder","25","2031 CR","1202","132",0.10981697171381
"Eerste Christelijke Lyceum (ECL)","26","2012 KN","1601","801",0.500312304809494
"OBS Bos en Vaart","27","2012 HK","1869","938",0.50187265917603
"Provincie Noord-Holland","28","2012 HR","1000","709",0.709
"Verpleeghuis Zuiderhout","29","2012 PK","1177","804",0.683092608326253
"Tent Spaar en Hout","30","2012 CG","1122","473",0.42156862745098
"HART Haarlem","31","2012 CH","1002","593",0.591816367265469
"Buurtcentrum De Tulp","32","2012 XZ","1440","614",0.426388888888889
"Fonteinkerk","33","2021 HM","1886","879",0.466065747613998
"Koningkerk","34","2021 CS","1187","435",0.366470092670598
"Willem van Oranjeschool","35","2021 CG","1905","288",0.151181102362205
"Speeltuinvereniging Elba","36","2021 AD","1853","990",0.534268753372909
"Basisschool De Cirkel","37","2022 BL","1561","1048",0.671364509929532
"Vrije school Kennemerland","38","2022 VA","1028","841",0.818093385214008
"De Goede Herderkerk","39","2024 EC","1794","1019",0.568004459308807
"Wijkcentrum De Horizon","40","2022 DM","1965","749",0.38117048346056
"Tent Santpoorterstraat","41","","1800","2055",1.14166666666667
"Basisschool Ter Cleeff (Gymzaal)","42","2023 EW","1931","907",0.469704816157431
"Haarlemse Korfbal Club","43","2023 KW","1126","781",0.69360568383659
"Ontmoetingscentrum De Schakel","44","2023 VN","1810","1343",0.741988950276243
"Tent Elzenplein","45","","1395","501",0.359139784946237
"Backstop","46","2024 BT","1000","564",0.564
"Gymzaal Liduinaschool","47","2042 TL","2100","1318",0.627619047619048
"Tent Herman Heijermansplein","48","","1000","299",0.299
"Schoterhof","49","2024 HT","1035","812",0.784541062801932
"Scouting Menno Simonsz","50","2024 CR","1594","421",0.264115432873275
"Speeltuin D.V.S.","51","2025 BP","1818","1137",0.625412541254125
"Scouting Brigitta","52","2025 RE","1596","842",0.527568922305764
"Gymzaal De Dolfijn","53","2025 NA","1919","739",0.38509640437728
"Johan Limpershof","54","2025 EJ","1646","674",0.409477521263669
"Stg. Wijkgebouw Hof van Eden","55","2026 AW","1778","1025",0.576490438695163
"RK Basisschool Sint Bavo","56","2026 SJ","1863","1113",0.597423510466989
"Dienstgebouw Oude Kerk","57","2063 KB","1000","267",0.267
"Novacollege Zijlweg","58","2015 CK","1848","644",0.348484848484849
"Fablo Tennishal","59","2015 CS","1866","1297",0.695069667738478
"Tent Duinroosplantsoen","60","","1000","567",0.567
"Tent Beneluxplein","61","","1999","802",0.40120060030015
"Tent Rozemarijn KDC","62","2034 CA","1756","1017",0.579157175398633
"Wijkcentrum de Wereld","63","2034 SB","1544","489",0.316709844559586
"Speeltuin De Eenhoorn","64","2034 CV","1674","297",0.17741935483871
"Tent CBR","65","","1000","572",0.572
"Wijkcentrum De Ringvaart","66","2035 VD","1671","410",0.245362058647516
"Tent Floris van Adrichemlaan","67","","1381","737",0.533671252715424
"Basisschool Al Ikhlaas","68","2037 EA","1439","396",0.275191104933982
"VMG Haarlem","69","2037 TK","1721","300",0.174317257408483
"Da Vinci, Centrum van Ontmoeting","70","2037 RR","1998","1013",0.507007007007007
"RK basisschool De Brandaris","71","2036 NE","1723","824",0.478235635519443
"De Molenburg","72","2036 EN","1685","1022",0.606528189910979
"Stadsbibliotheek Schalkwijk","73","2036 AM","1137","399",0.350923482849604
"Basischool De Wadden","74","2036 NK","1380","315",0.228260869565217
"Tent NS Station","75","","1000","1355",1.355
"Publiekshal Raakspoort","76","2011 VB","1000","664",0.664
"Patronaat","77","2013 DN","1000","502",0.502
"Frans Hals Museum","78","2011 ES","1072","490",0.457089552238806
"Badhuis Leidseplein","110","2013 PW","600","340",0.566666666666667
"Wijkcentrum Oosterkerk","116","2032 WC","600","335",0.558333333333333
"Activiteitencentrum & Regiokantoor DOCK","121","2033 TM","600","143",0.238333333333333
"Provincie Noord-Holland","128","2012 HR","600","502",0.836666666666667
"Koningkerk","134","2021 CS","600","438",0.73
"Wijkcentrum De Horizon","140","2022 DM","600","303",0.505
"Wijkcentrum de Wereld","163","2034 SB","600","379",0.631666666666667
"Wijkcentrum De Ringvaart","166","2035 VD","600","336",0.56
"Tent NS Station","175","","600","432",0.72
"Publiekshal Raakspoort","176","2011 VB","600","507",0.845
"Badhuis Leidseplein","210","2013 PW","600","433",0.721666666666667
"Wijkcentrum Oosterkerk","216","2032 WC","600","451",0.751666666666667
"Activiteitencentrum & Regiokantoor DOCK","221","2033 TM","600","231",0.385
"Provincie Noord-Holland","228","2012 HR","600","626",1.04333333333333
"Koningkerk","234","2021 CS","600","551",0.918333333333333
"Wijkcentrum De Horizon","240","2022 DM","600","436",0.726666666666667
"Wijkcentrum de Wereld","263","2034 SB","600","529",0.881666666666667
"Wijkcentrum De Ringvaart","266","2035 VD","600","439",0.731666666666667
